size_1, gflops, gflops_mpi, speedup
30, 4182.04, 4345.05, 1.03898
30, 4148.46, 4382.53, 1.05643
30, 4142.46, 4518.2, 1.09071
30, 4147.37, 4315.94, 1.04064
30, 4163.84, 4291.39, 1.03063
30, 4156.38, 4294.82, 1.03331
30, 4180.21, 4288.17, 1.02582
30, 4133.08, 4208.74, 1.0183
30, 4148.43, 4273.42, 1.03013
30, 4128.12, 4509.83, 1.09247
30, 4144.36, 4431.76, 1.06935
30, 4143.67, 4139.32, 0.998949
30, 4112.8, 4309.57, 1.04784
30, 4156.89, 4522.26, 1.0879
30, 4155.36, 4384.16, 1.05506
30, 4158.92, 4383.54, 1.05401
30, 4139.67, 4230.08, 1.02184
30, 4163.4, 4338.17, 1.04198
30, 4144.71, 4386.14, 1.05825
30, 4162.73, 4151.4, 0.997278
30, 4140.87, 4421.94, 1.06788
30, 4091.02, 4221.38, 1.03187
30, 4157.05, 4398.4, 1.05806
30, 4131.18, 4385.35, 1.06153
30, 4155.77, 4258.43, 1.0247
30, 4150.97, 4421.65, 1.06521
30, 4121.36, 4339.78, 1.053
30, 4148.81, 4370.67, 1.05347
30, 4151.42, 4412.1, 1.06279
30, 4149.38, 4600.89, 1.10882
30, 4138.64, 4424.98, 1.06919
30, 4107.9, 4497.96, 1.09495
30, 4144.39, 4343.64, 1.04808
30, 4152.88, 4240.95, 1.02121
30, 4149.04, 4536.78, 1.09345
30, 4066.63, 4272.17, 1.05054
30, 4133.66, 4349.76, 1.05228
30, 4147.89, 4393.44, 1.0592
30, 4099.93, 4508.05, 1.09954
30, 4074.62, 4402.31, 1.08042
30, 4173.37, 4546.9, 1.0895
30, 4131.68, 4543.81, 1.09975
30, 4136.17, 4397.73, 1.06324
30, 4165.52, 4357.43, 1.04607
30, 4132.27, 4226.52, 1.02281
30, 4145.6, 4505.53, 1.08682
30, 4175.88, 4289.04, 1.0271
30, 4121.62, 4357.74, 1.05729
30, 4181.03, 4271.66, 1.02168
30, 4179.28, 4382.6, 1.04865
30, 4071.48, 4619.01, 1.13448
30, 4131.56, 4500.03, 1.08918
30, 4087.77, 4400.42, 1.07649
