size_1, gflops, gflops_mpi, speedup
96, 3909.26, 6568.81, 1.68032
96, 3935.47, 6510.42, 1.65429
96, 3931.08, 6446.03, 1.63976
98, 4350.13, 6403.55, 1.47204
98, 4222.57, 6377.66, 1.51037
98, 4141.59, 6506.79, 1.57109
100, 4195.43, 6877.6, 1.63931
100, 4214.37, 6850.36, 1.62548
100, 4206.33, 6886.57, 1.63719
102, 4387.42, 6226.37, 1.41914
102, 4368.29, 6238.32, 1.42809
102, 4384.82, 6296.1, 1.43589
104, 4444.71, 6835.32, 1.53786
104, 4430.61, 6849.49, 1.54595
104, 4443.81, 6832.37, 1.5375
106, 4398.56, 6068.43, 1.37964
106, 4392.76, 6082.49, 1.38466
106, 4377.55, 6016.55, 1.37441
108, 4183.47, 6380.52, 1.52517
108, 4204.35, 6447.58, 1.53355
108, 4239.44, 6423.97, 1.51529
110, 4443.57, 6842.34, 1.53983
110, 4429.5, 6820.84, 1.53987
110, 4428.98, 6839.41, 1.54424
112, 4178.38, 7082.83, 1.69511
112, 4223.86, 7023.06, 1.66271
112, 4221.17, 6976.57, 1.65276
114, 4399.46, 6484.31, 1.47389
114, 4432.84, 6492.09, 1.46454
114, 4389.74, 6511.53, 1.48335
116, 4390.78, 6665.62, 1.51809
116, 4392.95, 6696.05, 1.52427
116, 4386.81, 6670.4, 1.52056
118, 4269.19, 6206.42, 1.45377
118, 4242.54, 6183.73, 1.45755
118, 4218.7, 6215.02, 1.47321
120, 4184.42, 6629.12, 1.58424
120, 4194.98, 6659.99, 1.58761
120, 4239.34, 6634.03, 1.56487
122, 4343.15, 6315.49, 1.45413
122, 4360.33, 6313.24, 1.44788
122, 4369.4, 6324.85, 1.44753
124, 4469.21, 6649.41, 1.48783
124, 4475.42, 6556.49, 1.465
124, 4424.9, 6554.06, 1.48118
126, 4357.02, 6215.07, 1.42645
126, 4368.73, 6244.19, 1.42929
126, 4351.27, 6145.98, 1.41246
128, 4182.07, 6561.06, 1.56885
128, 4171.1, 6672.29, 1.59965
128, 4263.96, 6580.9, 1.54338
